Place,Date,Time,Value,Unit,Value,Unit,Value,Unit,Value,Unit
426,1/9/25,13:07:16,86.9,T1 KTemp F,73.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
427,1/9/25,13:07:18,86.9,T1 KTemp F,73.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
428,1/9/25,13:07:20,86.9,T1 KTemp F,73.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
429,1/9/25,13:07:22,86.9,T1 KTemp F,73.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
430,1/9/25,13:07:24,86.9,T1 KTemp F,73.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
431,1/9/25,13:07:26,86.9,T1 KTemp F,73.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
432,1/9/25,13:07:28,86.9,T1 KTemp F,73.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
433,1/9/25,13:07:30,86.9,T1 KTemp F,73.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
434,1/9/25,13:07:32,86.9,T1 KTemp F,73.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
435,1/9/25,13:07:34,86.9,T1 KTemp F,73.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
436,1/9/25,13:07:36,86.9,T1 KTemp F,73.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
437,1/9/25,13:07:38,86.9,T1 KTemp F,73.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
438,1/9/25,13:07:40,87,T1 KTemp F,73.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
439,1/9/25,13:07:42,87,T1 KTemp F,73.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
440,1/9/25,13:07:44,87,T1 KTemp F,73.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
441,1/9/25,13:07:46,87,T1 KTemp F,73.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
442,1/9/25,13:07:48,87,T1 KTemp F,73.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
443,1/9/25,13:07:50,87,T1 KTemp F,73.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
444,1/9/25,13:07:52,87,T1 KTemp F,73.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
445,1/9/25,13:07:54,87.1,T1 KTemp F,73.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
446,1/9/25,13:07:56,87.1,T1 KTemp F,73.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
447,1/9/25,13:07:58,87.2,T1 KTemp F,73.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
448,1/9/25,13:08:00,87.2,T1 KTemp F,73.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
449,1/9/25,13:08:02,87.2,T1 KTemp F,73.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
450,1/9/25,13:08:04,87.2,T1 KTemp F,73.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
451,1/9/25,13:08:06,87.2,T1 KTemp F,73.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
452,1/9/25,13:08:08,87.2,T1 KTemp F,73.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
453,1/9/25,13:08:10,87.2,T1 KTemp F,73.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
454,1/9/25,13:08:12,87.2,T1 KTemp F,73.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
455,1/9/25,13:08:14,87.2,T1 KTemp F,73.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
456,1/9/25,13:08:16,87.2,T1 KTemp F,73.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
457,1/9/25,13:08:18,87.2,T1 KTemp F,73.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
458,1/9/25,13:08:20,87.2,T1 KTemp F,73.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
459,1/9/25,13:08:22,87.2,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
460,1/9/25,13:08:24,87.2,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
461,1/9/25,13:08:26,87.3,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
462,1/9/25,13:08:28,87.3,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
463,1/9/25,13:08:30,87.4,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
464,1/9/25,13:08:32,87.4,T1 KTemp F,73.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
465,1/9/25,13:08:34,87.4,T1 KTemp F,73.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
466,1/9/25,13:08:36,87.4,T1 KTemp F,73.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
467,1/9/25,13:08:38,87.4,T1 KTemp F,73.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
468,1/9/25,13:08:40,87.4,T1 KTemp F,73.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
469,1/9/25,13:08:42,87.4,T1 KTemp F,73.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
470,1/9/25,13:08:44,87.4,T1 KTemp F,73.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
471,1/9/25,13:08:46,87.4,T1 KTemp F,73.4,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
472,1/9/25,13:08:48,87.5,T1 KTemp F,73.4,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
473,1/9/25,13:08:50,87.6,T1 KTemp F,73.4,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
474,1/9/25,13:08:52,87.6,T1 KTemp F,73.4,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
475,1/9/25,13:08:54,87.6,T1 KTemp F,73.4,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
476,1/9/25,13:08:56,87.6,T1 KTemp F,73.4,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
477,1/9/25,13:08:58,87.6,T1 KTemp F,73.4,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
478,1/9/25,13:09:00,87.6,T1 KTemp F,73.4,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
479,1/9/25,13:09:02,87.6,T1 KTemp F,73.4,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
480,1/9/25,13:09:04,87.6,T1 KTemp F,73.4,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
481,1/9/25,13:09:06,87.6,T1 KTemp F,73.4,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
482,1/9/25,13:09:08,87.6,T1 KTemp F,73.4,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
483,1/9/25,13:09:10,87.6,T1 KTemp F,73.4,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
484,1/9/25,13:09:12,87.6,T1 KTemp F,73.4,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
485,1/9/25,13:09:14,87.6,T1 KTemp F,73.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
486,1/9/25,13:09:16,87.7,T1 KTemp F,73.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
487,1/9/25,13:09:18,87.7,T1 KTemp F,73.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
488,1/9/25,13:09:20,87.8,T1 KTemp F,73.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
489,1/9/25,13:09:22,87.8,T1 KTemp F,73.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
490,1/9/25,13:09:24,87.8,T1 KTemp F,73.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
491,1/9/25,13:09:26,87.8,T1 KTemp F,73.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
492,1/9/25,13:09:28,87.8,T1 KTemp F,73.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
493,1/9/25,13:09:30,87.8,T1 KTemp F,73.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
494,1/9/25,13:09:32,87.8,T1 KTemp F,73.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
495,1/9/25,13:09:34,87.8,T1 KTemp F,73.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
496,1/9/25,13:09:36,87.8,T1 KTemp F,73.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
497,1/9/25,13:09:38,87.8,T1 KTemp F,73.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
498,1/9/25,13:09:40,87.8,T1 KTemp F,73.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
499,1/9/25,13:09:42,87.8,T1 KTemp F,73.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
500,1/9/25,13:09:44,87.8,T1 KTemp F,73.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
501,1/9/25,13:09:46,87.8,T1 KTemp F,73.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
502,1/9/25,13:09:48,87.8,T1 KTemp F,73.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
503,1/9/25,13:09:50,87.9,T1 KTemp F,73.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
504,1/9/25,13:09:52,87.9,T1 KTemp F,73.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
505,1/9/25,13:09:54,87.9,T1 KTemp F,73.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
506,1/9/25,13:09:56,87.9,T1 KTemp F,73.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
507,1/9/25,13:09:58,87.9,T1 KTemp F,73.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
508,1/9/25,13:10:00,87.9,T1 KTemp F,73.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
509,1/9/25,13:10:02,88,T1 KTemp F,73.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
510,1/9/25,13:10:04,88,T1 KTemp F,73.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
511,1/9/25,13:10:06,88.1,T1 KTemp F,73.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
512,1/9/25,13:10:08,88.1,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
513,1/9/25,13:10:10,88.1,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
514,1/9/25,13:10:12,88.1,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
515,1/9/25,13:10:14,88.1,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
516,1/9/25,13:10:16,88.1,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
517,1/9/25,13:10:18,88.1,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
518,1/9/25,13:10:20,88.1,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
519,1/9/25,13:10:22,88.1,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
520,1/9/25,13:10:24,88.1,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
521,1/9/25,13:10:26,88.1,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
522,1/9/25,13:10:28,88.1,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
523,1/9/25,13:10:30,88.1,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
524,1/9/25,13:10:32,88.1,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
525,1/9/25,13:10:34,88.1,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
526,1/9/25,13:10:36,88.1,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
527,1/9/25,13:10:38,88.2,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
528,1/9/25,13:10:40,88.2,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
529,1/9/25,13:10:42,88.3,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
530,1/9/25,13:10:44,88.3,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
531,1/9/25,13:10:46,88.3,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
532,1/9/25,13:10:48,88.3,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
533,1/9/25,13:10:50,88.3,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
534,1/9/25,13:10:52,88.3,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
535,1/9/25,13:10:54,88.3,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
536,1/9/25,13:10:56,88.3,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
537,1/9/25,13:10:58,88.3,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
538,1/9/25,13:11:00,88.3,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
539,1/9/25,13:11:02,88.3,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
540,1/9/25,13:11:04,88.4,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
541,1/9/25,13:11:06,88.4,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
542,1/9/25,13:11:08,88.5,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
543,1/9/25,13:11:10,88.5,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
544,1/9/25,13:11:12,88.5,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
